prior,model,data_spec,n_transform,parameter,mean,median,ci_2.5,ci_97.5,p_gt_0,p_lt_0,conclusion
weak,hsa_steady,inv_markup,log100_centered10,rho_2,0.10831097905751029,0.11057811363348807,-0.24585815976820372,0.4430869733220876,0.7371875,0.2628125,
weak,hsa_steady,inv_markup,log100_centered10,sigma_e,0.6704310749616971,0.6688231324911362,0.5913870678848173,0.757196115779749,1.0,0.0,
weak,hsa_steady,inv_markup,log100_centered10,sigma_zeta,0.49854614684398657,0.49666339758846306,0.4409664934799319,0.5642282999560968,1.0,0.0,
weak,hsa_steady,inv_markup,log100_centered10,sigma_u,0.2423107899239591,0.24056563062211808,0.19859776512870322,0.2956071058355693,1.0,0.0,
weak,hsa_steady,inv_markup,log100_centered10,sigma_eps,0.2452300218981594,0.24357968374782135,0.2047926805443872,0.2960106882076996,1.0,0.0,
weak,hsa_steady,inv_markup,log100_centered10,sigma_N,0.21269487560734388,0.21174747083650142,0.17708035399254127,0.2539376089925154,1.0,0.0,
tight,hsa_steady,inv_markup,log100_centered10,alpha,0.6143145861789022,0.6131818737109769,0.5212183134805168,0.7086264974533442,1.0,0.0,
tight,hsa_steady,inv_markup,log100_centered10,kappa_0,0.05801962218584233,0.058628890154662265,-0.10419001510223379,0.22058562581167562,0.7628125,0.2371875,
tight,hsa_steady,inv_markup,log100_centered10,delta,-0.0010697338558859097,-0.0011275422723011472,-0.020058595460808504,0.017399192336529565,0.4525,0.5475,
tight,hsa_steady,inv_markup,log100_centered10,rho_1,0.5407438508593055,0.5410839149548636,0.3523825906732519,0.7354320272231177,1.0,0.0,
tight,hsa_steady,inv_markup,log100_centered10,rho_2,-0.32954322338046166,-0.3290346441353894,-0.5032564084274751,-0.1603605432066188,0.0003125,0.9996875,
tight,hsa_steady,inv_markup,log100_centered10,sigma_e,0.6889856347433186,0.6868918381692535,0.6127667406171116,0.7767085981698957,1.0,0.0,
tight,hsa_steady,inv_markup,log100_centered10,sigma_zeta,0.49974197703535994,0.49827848621298965,0.4432172145681136,0.5654462136353902,1.0,0.0,
tight,hsa_steady,inv_markup,log100_centered10,sigma_u,0.41747790840346327,0.41547625327710375,0.35183351363573584,0.497658940055092,1.0,0.0,
tight,hsa_steady,inv_markup,log100_centered10,sigma_eps,0.4419469757627625,0.43924832051890883,0.3733521868738861,0.5264689290249861,1.0,0.0,
tight,hsa_steady,inv_markup,log100_centered10,sigma_N,0.4040679049651918,0.4012608368363567,0.3412336978022882,0.47897403691794066,1.0,0.0,
all,,inv_markup,,delta_robustness,,,,,,,robust
baseline,hsa_dynamic,inv_markup,log100_centered10,alpha,0.6149887157508009,0.6171204596028077,0.5038438268234352,0.7198519334198948,1.0,0.0,
baseline,hsa_dynamic,inv_markup,log100_centered10,kappa,0.011536568494128279,0.011624026341146378,-0.21740008220952822,0.2396860752338457,0.53875,0.46125,
baseline,hsa_dynamic,inv_markup,log100_centered10,theta,-0.022464662695022664,-0.12406521579845214,-0.35889275588246966,0.5774586748401236,0.3078125,0.6921875,
baseline,hsa_dynamic,inv_markup,log100_centered10,rho_1,0.9018099968704851,0.9127422821362321,0.6223366191111397,1.1179212987620473,1.0,0.0,
baseline,hsa_dynamic,inv_markup,log100_centered10,rho_2,0.012984572261874293,0.009052990372022153,-0.19007600386186707,0.22122845268558095,0.5325,0.4675,
baseline,hsa_dynamic,inv_markup,log100_centered10,sigma_e,0.6204236564573145,0.6176567630089027,0.5399356991354214,0.708902353104916,1.0,0.0,
baseline,hsa_dynamic,inv_markup,log100_centered10,sigma_zeta,0.48957092871606106,0.4885977744240154,0.4323177542058156,0.552384985968248,1.0,0.0,
baseline,hsa_dynamic,inv_markup,log100_centered10,sigma_u,0.19203806321687483,0.19034813830432679,0.15649599792785,0.23736019674092956,1.0,0.0,
baseline,hsa_dynamic,inv_markup,log100_centered10,sigma_eps,0.20488263594899203,0.2034095181283003,0.16462458471465966,0.2531029763716895,1.0,0.0,
baseline,hsa_dynamic,inv_markup,log100_centered10,sigma_N,0.25028744841153766,0.24923360470769443,0.2138431556567892,0.2912876487232676,1.0,0.0,
weak,hsa_dynamic,inv_markup,log100_centered10,alpha,0.5749117658376305,0.576011277146425,0.4354112515551621,0.704979147350381,1.0,0.0,
weak,hsa_dynamic,inv_markup,log100_centered10,kappa,0.05181368732445232,0.050250162783148006,-0.23845715190230665,0.33698491739964975,0.6296875,0.3703125,
weak,hsa_dynamic,inv_markup,log100_centered10,theta,0.29062303471420564,0.40455982365382326,-0.7827207065190505,1.100103234898393,0.706875,0.293125,
weak,hsa_dynamic,inv_markup,log100_centered10,rho_1,0.8004050331364232,0.8057792217161299,0.48783161829296245,1.0879854558073652,1.0,0.0,
weak,hsa_dynamic,inv_markup,log100_centered10,rho_2,0.07083326494501209,0.06255045181597549,-0.20071188184718336,0.37104296106130635,0.690625,0.309375,
weak,hsa_dynamic,inv_markup,log100_centered10,sigma_e,0.6082397357468134,0.6084848406743188,0.5022042954908821,0.7117690402484649,1.0,0.0,
weak,hsa_dynamic,inv_markup,log100_centered10,sigma_zeta,0.5162217129738147,0.5147111938404316,0.45936677833726164,0.5840153469031472,1.0,0.0,
weak,hsa_dynamic,inv_markup,log100_centered10,sigma_u,0.3097312189752551,0.3083800066104513,0.26087405130724417,0.36724228795612524,1.0,0.0,
weak,hsa_dynamic,inv_markup,log100_centered10,sigma_eps,0.32268427974429637,0.32059717208012567,0.2711077688604278,0.3837885425215105,1.0,0.0,
weak,hsa_dynamic,inv_markup,log100_centered10,sigma_N,0.23347635286072058,0.23206223748074778,0.1936683627566649,0.2813814219162194,1.0,0.0,
tight,hsa_dynamic,inv_markup,log100_centered10,alpha,0.6171525931142635,0.6162169918951954,0.5262812780502356,0.7075977521851631,1.0,0.0,
tight,hsa_dynamic,inv_markup,log100_centered10,kappa,0.03818744867223111,0.035237556231002796,-0.11370424250033964,0.20335187866381993,0.6825,0.3175,
tight,hsa_dynamic,inv_markup,log100_centered10,theta,0.10140648428191676,0.10120147496052018,-0.0995038608376116,0.30296535792847085,0.843125,0.156875,
tight,hsa_dynamic,inv_markup,log100_centered10,rho_1,0.5057411387811531,0.506808672782615,0.3087372317413204,0.6991365406247074,1.0,0.0,
tight,hsa_dynamic,inv_markup,log100_centered10,rho_2,-0.36935142138345145,-0.37139596327688135,-0.5499684388327652,-0.18516238963162582,0.0,1.0,
tight,hsa_dynamic,inv_markup,log100_centered10,sigma_e,0.6324329213240031,0.6302964473648278,0.5601382511117589,0.7163454703909596,1.0,0.0,
tight,hsa_dynamic,inv_markup,log100_centered10,sigma_zeta,0.47699652750162796,0.47603967023077365,0.42305599131932403,0.5390753670264485,1.0,0.0,
tight,hsa_dynamic,inv_markup,log100_centered10,sigma_u,0.14419437800951587,0.14273649522631238,0.11455934652972957,0.1818493696431755,1.0,0.0,
tight,hsa_dynamic,inv_markup,log100_centered10,sigma_eps,0.19895043953492944,0.1974353532251103,0.16353317021301444,0.2408982470345839,1.0,0.0,
tight,hsa_dynamic,inv_markup,log100_centered10,sigma_N,0.3206901617048721,0.31997583153870934,0.2791443842906286,0.36924466012535145,1.0,0.0,
all,,inv_markup,,theta_robustness,,,,,,,robust
baseline,hsa_full,inv_markup,log100_centered10,alpha,0.6023888978615318,0.6031534235274527,0.4853576576948906,0.7182984544617472,1.0,0.0,
baseline,hsa_full,inv_markup,log100_centered10,kappa_0,0.03570528601637563,0.03570256705097494,-0.20969088778752573,0.28277763200616796,0.6128125,0.3871875,
baseline,hsa_full,inv_markup,log100_centered10,delta,-0.001961079843739374,-0.0018288457626565629,-0.040059763899525896,0.03587442892895248,0.465625,0.534375,
baseline,hsa_full,inv_markup,log100_centered10,theta_0,0.05644121833999453,0.08285687897944678,-0.3799268810511279,0.4719614353299176,0.5446875,0.4553125,
baseline,hsa_full,inv_markup,log100_centered10,gamma,-0.006052334325692786,-0.005831400714276848,-0.04575219016220886,0.03229695448879136,0.385,0.615,
baseline,hsa_full,inv_markup,log100_centered10,rho_1,0.9616061907254473,0.9631580747844521,0.7250782274089219,1.1949449829770349,1.0,0.0,
baseline,hsa_full,inv_markup,log100_centered10,rho_2,-0.03710490468700803,-0.03395487528441513,-0.2607989302667288,0.1839441545067541,0.370625,0.629375,
baseline,hsa_full,inv_markup,log100_centered10,sigma_e,0.6423445583691045,0.6394584252373396,0.5615728555325927,0.7366834880071685,1.0,0.0,
baseline,hsa_full,inv_markup,log100_centered10,sigma_zeta,0.4984141018399411,0.49663489464722027,0.44045774164467927,0.5652352415342577,1.0,0.0,
baseline,hsa_full,inv_markup,log100_centered10,sigma_u,0.2736603071895343,0.27197823147784755,0.23405185404403256,0.3206276403783032,1.0,0.0,
baseline,hsa_full,inv_markup,log100_centered10,sigma_eps,0.28039135038971047,0.2787338826036062,0.23925090242457486,0.32955728084020963,1.0,0.0,
weak,hsa_full,inv_markup,log100_centered10,alpha,0.6094002454806347,0.6104479394111911,0.49532457034231364,0.7194213825408038,1.0,0.0,
weak,hsa_full,inv_markup,log100_centered10,kappa_0,0.04040680563055215,0.04024063603684765,-0.2454596570290266,0.32236530192380336,0.6165625,0.3834375,
weak,hsa_full,inv_markup,log100_centered10,delta,-0.03125250398775092,-0.02962393581326655,-0.17482237932675262,0.10059462589284639,0.309375,0.690625,
weak,hsa_full,inv_markup,log100_centered10,theta_0,0.14327582623858803,0.12540061120009544,-0.03670657611726336,0.44829323043745517,0.93625,0.06375,
weak,hsa_full,inv_markup,log100_centered10,gamma,-0.06422683020904102,-0.07872248503445549,-0.2334968359592734,0.12789581074632803,0.26875,0.73125,
weak,hsa_full,inv_markup,log100_centered10,rho_1,1.1433730425541668,1.151469875097669,0.8085166190791502,1.4375879434513739,1.0,0.0,
weak,hsa_full,inv_markup,log100_centered10,rho_2,-0.1725361231897281,-0.17877668864798713,-0.4585284464716594,0.15145730398861706,0.1403125,0.8596875,
weak,hsa_full,inv_markup,log100_centered10,sigma_e,0.6440350619991299,0.6421009884354374,0.5574907343091215,0.738612936990291,1.0,0.0,
weak,hsa_full,inv_markup,log100_centered10,sigma_zeta,0.49910817352142806,0.4968423207637791,0.4406422225731961,0.5670260225695551,1.0,0.0,
weak,hsa_full,inv_markup,log100_centered10,sigma_u,0.20368963551082003,0.20266443356881925,0.17281103246674734,0.2414979195510837,1.0,0.0,
weak,hsa_full,inv_markup,log100_centered10,sigma_eps,0.20360792427613186,0.20222691414631633,0.17318041288639693,0.24052458914610356,1.0,0.0,
tight,hsa_full,inv_markup,log100_centered10,alpha,0.6110471799505843,0.6111969757972519,0.5141254224562137,0.703508553162519,1.0,0.0,
tight,hsa_full,inv_markup,log100_centered10,kappa_0,0.05606882886868027,0.057136107259686694,-0.10112259713795026,0.21516002724213662,0.7515625,0.2484375,
tight,hsa_full,inv_markup,log100_centered10,delta,-0.0010146492871252319,-0.0009732457151129035,-0.019919037792247338,0.01830591694178039,0.4584375,0.5415625,
tight,hsa_full,inv_markup,log100_centered10,theta_0,0.11134771239180241,0.1119612302195446,-0.10102676239481378,0.3199153266915763,0.848125,0.151875,
tight,hsa_full,inv_markup,log100_centered10,gamma,-0.00027575267869936124,-0.0001992565431177889,-0.01956877038313945,0.01903064410910056,0.493125,0.506875,
tight,hsa_full,inv_markup,log100_centered10,rho_1,0.6558398476022183,0.6577740485730843,0.45895315607855436,0.8454131095063439,1.0,0.0,
tight,hsa_full,inv_markup,log100_centered10,rho_2,-0.28037214018454615,-0.28160642884376136,-0.4559877216716523,-0.10015934354457254,0.0009375,0.9990625,
tight,hsa_full,inv_markup,log100_centered10,sigma_e,0.6847760072371778,0.6828869556334504,0.6070536550835144,0.7759564592646346,1.0,0.0,
tight,hsa_full,inv_markup,log100_centered10,sigma_zeta,0.4994418685827877,0.497410744801541,0.4433537201912946,0.5692590060671263,1.0,0.0,
tight,hsa_full,inv_markup,log100_centered10,sigma_u,0.3600022617548563,0.35806115635646385,0.30897861243342417,0.42113428448578144,1.0,0.0,
tight,hsa_full,inv_markup,log100_centered10,sigma_eps,0.38284543919738245,0.3814060856778112,0.3277117490515215,0.44539735442085754,1.0,0.0,
all,,inv_markup,,delta_robustness,,,,,,,robust
all,,inv_markup,,theta_0_robustness,,,,,,,robust
all,,inv_markup,,gamma_robustness,,,,,,,robust
baseline,ces,output_gap_bn,log100_centered10,alpha,0.6722478848512294,0.6728516624405909,0.5563615810472459,0.7846385609308255,1.0,0.0,
baseline,ces,output_gap_bn,log100_centered10,kappa,0.05862516366126078,0.058442252583967756,-0.024998506197154782,0.14404070449646755,0.91625,0.08375,
baseline,ces,output_gap_bn,log100_centered10,sigma_e,0.6674930192491726,0.665140977815268,0.5898531423099608,0.7541823891135069,1.0,0.0,
baseline,ces,output_gap_bn,log100_centered10,sigma_zeta,0.579507293811319,0.5769691763122586,0.5118932264296204,0.6602161257565509,1.0,0.0,
weak,ces,output_gap_bn,log100_centered10,alpha,0.6858128765742404,0.6867405643552542,0.5629106929575405,0.8050256033465081,1.0,0.0,
weak,ces,output_gap_bn,log100_centered10,kappa,0.06110325962828729,0.06163503038399491,-0.02248759011639776,0.14415570217140042,0.9253125,0.0746875,
weak,ces,output_gap_bn,log100_centered10,sigma_e,0.6618440676116041,0.6603242085805385,0.5828984897063859,0.754665889450672,1.0,0.0,
weak,ces,output_gap_bn,log100_centered10,sigma_zeta,0.5778872036704418,0.5762844483429632,0.5101423014398825,0.655571798402803,1.0,0.0,
tight,ces,output_gap_bn,log100_centered10,alpha,0.6361463970376003,0.6360578484476747,0.5346159165185643,0.7419401400333446,1.0,0.0,
tight,ces,output_gap_bn,log100_centered10,kappa,0.05863233687916643,0.05839119833915753,-0.021894187849084822,0.1409913442563635,0.9228125,0.0771875,
tight,ces,output_gap_bn,log100_centered10,sigma_e,0.6840888709464111,0.6825824865695187,0.6044647530144417,0.7768104797603206,1.0,0.0,
tight,ces,output_gap_bn,log100_centered10,sigma_zeta,0.5797682670481058,0.5782357926390873,0.5107794799506317,0.6563354806818701,1.0,0.0,
baseline,hsa_steady,output_gap_bn,log100_centered10,alpha,0.6573260709157008,0.6583836275814299,0.5411978541143744,0.7708134422426827,1.0,0.0,
baseline,hsa_steady,output_gap_bn,log100_centered10,kappa_0,0.046057446759024415,0.0466725813113299,-0.042789265425805086,0.13260862161689352,0.8428125,0.1571875,
baseline,hsa_steady,output_gap_bn,log100_centered10,delta,-0.022908768926576978,-0.023052703909051196,-0.055927463340132724,0.010493189847907697,0.09125,0.90875,
baseline,hsa_steady,output_gap_bn,log100_centered10,rho_1,0.7362089038924791,0.7492817349811055,0.36433362630926475,1.0468626285282594,1.0,0.0,
baseline,hsa_steady,output_gap_bn,log100_centered10,rho_2,-0.02782786738671579,-0.021915144822785646,-0.3187749911733829,0.24186671311688251,0.435625,0.564375,
baseline,hsa_steady,output_gap_bn,log100_centered10,sigma_e,0.6593159086540672,0.6578383995857131,0.577259656804764,0.7471734408170384,1.0,0.0,
baseline,hsa_steady,output_gap_bn,log100_centered10,sigma_zeta,0.5781915559836631,0.5767557806907528,0.5095378924138267,0.6560469948221326,1.0,0.0,
baseline,hsa_steady,output_gap_bn,log100_centered10,sigma_u,0.32077324107208693,0.31870245679796044,0.2678652572980057,0.3856868281509685,1.0,0.0,
baseline,hsa_steady,output_gap_bn,log100_centered10,sigma_eps,0.33516641835221633,0.33270057506868483,0.28056138984797263,0.4057469390077684,1.0,0.0,
baseline,hsa_steady,output_gap_bn,log100_centered10,sigma_N,0.2949284488943015,0.2926885009043142,0.24941043706775542,0.35116586643332864,1.0,0.0,
weak,hsa_steady,output_gap_bn,log100_centered10,alpha,0.6462361732760142,0.6460118355160296,0.524384980675719,0.7717000613633602,1.0,0.0,
weak,hsa_steady,output_gap_bn,log100_centered10,kappa_0,0.016430399853822452,0.022635368787038257,-0.24448041515121624,0.22858163219909575,0.62125,0.37875,
weak,hsa_steady,output_gap_bn,log100_centered10,delta,-0.07981105189861444,-0.07303914958722849,-0.19550080993202704,-0.004595285510077096,0.019375,0.980625,
weak,hsa_steady,output_gap_bn,log100_centered10,rho_1,0.8111322365876447,0.8108124506887591,0.45131472879909257,1.1780098444553535,1.0,0.0,
weak,hsa_steady,output_gap_bn,log100_centered10,rho_2,0.11482828948484712,0.11380917148022934,-0.23295381130996165,0.44873240858888735,0.748125,0.251875,
weak,hsa_steady,output_gap_bn,log100_centered10,sigma_e,0.6457044284871981,0.6443599951348284,0.5689292802294804,0.7353030914567359,1.0,0.0,
weak,hsa_steady,output_gap_bn,log100_centered10,sigma_zeta,0.5774218650699318,0.5752227667845199,0.5098500590851878,0.6577397542123421,1.0,0.0,
weak,hsa_steady,output_gap_bn,log100_centered10,sigma_u,0.24091026588069586,0.23952201759014097,0.20185997806798642,0.2869885927273385,1.0,0.0,
weak,hsa_steady,output_gap_bn,log100_centered10,sigma_eps,0.24865444159237826,0.24723548119021907,0.20693211742844245,0.29512860076524283,1.0,0.0,
weak,hsa_steady,output_gap_bn,log100_centered10,sigma_N,0.21271527805874668,0.21136668918720214,0.17799577189322163,0.2541745817070027,1.0,0.0,
tight,hsa_steady,output_gap_bn,log100_centered10,alpha,0.6340808611892474,0.6332256577980994,0.5344895070228569,0.7392141047854032,1.0,0.0,
tight,hsa_steady,output_gap_bn,log100_centered10,kappa_0,0.054566122678390505,0.05397263172667496,-0.024637092994206546,0.13748260433047613,0.9078125,0.0921875,
tight,hsa_steady,output_gap_bn,log100_centered10,delta,-0.008135194001484826,-0.008112091125066175,-0.02593780435837053,0.010057562070271224,0.2025,0.7975,
tight,hsa_steady,output_gap_bn,log100_centered10,rho_1,0.5393472697255803,0.5396053301259793,0.350598166566804,0.7322858868125948,1.0,0.0,
tight,hsa_steady,output_gap_bn,log100_centered10,rho_2,-0.32931258530348323,-0.33016328160669284,-0.49517812645910414,-0.1536434923658997,0.0,1.0,
tight,hsa_steady,output_gap_bn,log100_centered10,sigma_e,0.6803309762074088,0.6784236590814645,0.6029653592283287,0.7695665330088627,1.0,0.0,
tight,hsa_steady,output_gap_bn,log100_centered10,sigma_zeta,0.5803713267993666,0.5787012946718326,0.5147497681678128,0.6569621348475917,1.0,0.0,
tight,hsa_steady,output_gap_bn,log100_centered10,sigma_u,0.41759700174061787,0.41577162163759585,0.35268364871811037,0.4981040251583509,1.0,0.0,
tight,hsa_steady,output_gap_bn,log100_centered10,sigma_eps,0.44181824929810193,0.4404860697215816,0.3739303617941287,0.5227968979999854,1.0,0.0,
tight,hsa_steady,output_gap_bn,log100_centered10,sigma_N,0.4041401724918496,0.4021644829135399,0.33999901144600664,0.4786193166525107,1.0,0.0,
all,,output_gap_bn,,delta_robustness,,,,,,,sensitive
baseline,hsa_dynamic,output_gap_bn,log100_centered10,alpha,0.6361633211526591,0.6366410775629903,0.5108449071466759,0.7582670043382962,1.0,0.0,
baseline,hsa_dynamic,output_gap_bn,log100_centered10,kappa,0.08384231578978549,0.08328030232199052,-0.009354839737505578,0.18069738589040785,0.9596875,0.0403125,
baseline,hsa_dynamic,output_gap_bn,log100_centered10,theta,0.1174316625776305,0.15312157170407653,-0.3556000636837082,0.6461935491018013,0.5359375,0.4640625,
baseline,hsa_dynamic,output_gap_bn,log100_centered10,rho_1,0.9121291683784734,0.9221840112480371,0.66384130644145,1.1180470693652076,1.0,0.0,
baseline,hsa_dynamic,output_gap_bn,log100_centered10,rho_2,0.01728476953417654,0.012746775546569028,-0.17708448295205242,0.23547261500624533,0.551875,0.448125,
baseline,hsa_dynamic,output_gap_bn,log100_centered10,sigma_e,0.6024212354221844,0.6011451396440755,0.5206913124588214,0.6888374779642985,1.0,0.0,
baseline,hsa_dynamic,output_gap_bn,log100_centered10,sigma_zeta,0.55714822732117,0.5547255729372427,0.4939737833780641,0.6306246826549778,1.0,0.0,
baseline,hsa_dynamic,output_gap_bn,log100_centered10,sigma_u,0.19526690237585284,0.19436372835555715,0.15742895267578694,0.23944694258958066,1.0,0.0,
baseline,hsa_dynamic,output_gap_bn,log100_centered10,sigma_eps,0.20825333941155924,0.20639298277426887,0.16715947491978328,0.2580348585744814,1.0,0.0,
baseline,hsa_dynamic,output_gap_bn,log100_centered10,sigma_N,0.2511559689480517,0.25017478094196477,0.21614473075397514,0.2943395709633271,1.0,0.0,
weak,hsa_dynamic,output_gap_bn,log100_centered10,alpha,0.6058293779255302,0.6073323290399977,0.4636063767119148,0.7436002575508045,1.0,0.0,
weak,hsa_dynamic,output_gap_bn,log100_centered10,kappa,0.1076896944483083,0.10502337249887149,0.005208627094956812,0.22244835406135965,0.979375,0.020625,
weak,hsa_dynamic,output_gap_bn,log100_centered10,theta,0.21599519282390608,0.3690602017348893,-0.812864776697692,0.9788399299504916,0.6771875,0.3228125,
weak,hsa_dynamic,output_gap_bn,log100_centered10,rho_1,0.8232309715966645,0.8291599141627849,0.5165243924942162,1.1056555969486683,1.0,0.0,
weak,hsa_dynamic,output_gap_bn,log100_centered10,rho_2,0.08308236469941688,0.07286910753327132,-0.17950007418724465,0.36800171446002083,0.72375,0.27625,
weak,hsa_dynamic,output_gap_bn,log100_centered10,sigma_e,0.5958401303221175,0.5937453067068807,0.5006511436784021,0.6985411459161981,1.0,0.0,
weak,hsa_dynamic,output_gap_bn,log100_centered10,sigma_zeta,0.5828762128473969,0.5805792524946732,0.515557191691792,0.6615055477895785,1.0,0.0,
weak,hsa_dynamic,output_gap_bn,log100_centered10,sigma_u,0.3119279709442847,0.3102808471526532,0.2610232626057702,0.3722315224269466,1.0,0.0,
weak,hsa_dynamic,output_gap_bn,log100_centered10,sigma_eps,0.32354786510325995,0.3219481034506012,0.2720116374506474,0.3843757223690001,1.0,0.0,
weak,hsa_dynamic,output_gap_bn,log100_centered10,sigma_N,0.23353662481180637,0.23151103341198664,0.193770769341127,0.2833461470201421,1.0,0.0,
tight,hsa_dynamic,output_gap_bn,log100_centered10,alpha,0.6367006960492952,0.6368374636387395,0.5332722022496182,0.7346461438222252,1.0,0.0,
tight,hsa_dynamic,output_gap_bn,log100_centered10,kappa,0.06314094848803678,0.06308967652154442,-0.009956602278176201,0.1370369512362583,0.951875,0.048125,
tight,hsa_dynamic,output_gap_bn,log100_centered10,theta,0.10240391630516565,0.10292520640793239,-0.09835420910497543,0.30006028693727343,0.844375,0.155625,
tight,hsa_dynamic,output_gap_bn,log100_centered10,rho_1,0.5066088811542401,0.5063241254932065,0.3099475741861028,0.7054394978127629,1.0,0.0,
tight,hsa_dynamic,output_gap_bn,log100_centered10,rho_2,-0.36923952291365425,-0.371441422077875,-0.5518760138993538,-0.17953025983247722,0.0,1.0,
tight,hsa_dynamic,output_gap_bn,log100_centered10,sigma_e,0.629256440735914,0.6270006252011571,0.5575877235709309,0.7106335547891458,1.0,0.0,
tight,hsa_dynamic,output_gap_bn,log100_centered10,sigma_zeta,0.5441505825374635,0.5432190834359425,0.4828080167603846,0.6138912698723119,1.0,0.0,
tight,hsa_dynamic,output_gap_bn,log100_centered10,sigma_u,0.14422172287837604,0.14274315373889396,0.11498855787047518,0.18149154225080677,1.0,0.0,
tight,hsa_dynamic,output_gap_bn,log100_centered10,sigma_eps,0.19891824836200966,0.19748524581911617,0.16372710695993725,0.24095169744904477,1.0,0.0,
tight,hsa_dynamic,output_gap_bn,log100_centered10,sigma_N,0.32066279971753986,0.3196959313654113,0.2803860136918845,0.3700079387676193,1.0,0.0,
all,,output_gap_bn,,theta_robustness,,,,,,,robust
baseline,hsa_full,output_gap_bn,log100_centered10,alpha,0.6043464721849415,0.6055752253183793,0.4842908632082613,0.7253959428649294,1.0,0.0,
baseline,hsa_full,output_gap_bn,log100_centered10,kappa_0,0.08768732699329711,0.08831711872717202,-0.008766547058891664,0.17908114981603107,0.96125,0.03875,
baseline,hsa_full,output_gap_bn,log100_centered10,delta,-0.021934211742128742,-0.023269560671469534,-0.05132550990331451,0.014767638139186457,0.1065625,0.8934375,
